Date,Close,High,Low,Open,Volume,Stock,Adj Close,MA20,Return,Volatility,FutureReturn,Score
2018-01-30,1020.96240234375,1047.7651234533362,1009.9482004322368,1039.9653830802345,662548,DIVISLAB.NS,,1036.4058654785156,-0.018629523235804,0.0151923129177068,-0.0710251199107,-0.0786212763695534
2018-01-31,982.6728515625,1020.96248938574,953.9319645345468,1020.96248938574,960918,DIVISLAB.NS,,1034.4441223144531,-0.0375033896383955,0.0169593983699406,-0.025158831193224,-0.0336385303781943
2018-02-01,986.8327026367188,1000.824895621989,966.69514393958,992.6942798401556,763908,DIVISLAB.NS,,1031.815853881836,0.0042332003653142,0.0164391111392459,-0.0133168261013997,-0.0215363816710226
2018-02-02,972.1312866210938,993.8760175642352,951.851949918094,969.0586615965194,1850108,DIVISLAB.NS,,1028.114520263672,-0.0148975768398679,0.0165211017339561,-0.0113786312504634,-0.0196391821174415
2018-02-05,978.1820068359376,991.3706125582404,945.4230742321746,950.1501896033355,545693,DIVISLAB.NS,,1024.663720703125,0.0062241801062434,0.016637501419678,0.0017879723713185,-0.0065307783385204
2018-02-06,948.4484252929688,960.5498289196516,924.9546276305292,928.7836371866036,659453,DIVISLAB.NS,,1019.3220794677734,-0.0303967782428815,0.0174743727483917,0.0473484815577249,0.0386112951835291
2018-02-07,957.949951171875,967.8768936710654,950.8120183442188,954.8773261126018,382513,DIVISLAB.NS,,1015.7271087646484,0.0100179678994893,0.0171928970354507,0.034394279165179,0.0257978306474536
2018-02-08,973.6912231445312,992.5996841613857,960.5498196562,960.5498196562,424810,DIVISLAB.NS,,1013.3919158935548,0.0164322488386785,0.0176918822988541,0.0152927134449118,0.0064467722954848
2018-02-09,961.0697631835938,971.8948683455662,950.1501388008696,950.1501388008696,472189,DIVISLAB.NS,,1009.3738586425782,-0.0129624871426657,0.0169932308449621,0.0002459646211043,-0.0082506508013766
2018-02-12,979.9309692382812,986.0762189247732,961.9679316931512,966.222335322261,488773,DIVISLAB.NS,,1006.6652252197266,0.0196252205377982,0.0177601572753503,-0.0218040410486602,-0.0306841196863354
2018-02-14,993.3560180664062,1007.6319993905672,975.0149020117505,983.2400369266488,365498,DIVISLAB.NS,,1005.358172607422,0.0136999944379352,0.01789389147136,-0.0418292433032086,-0.0507761890388887
2018-02-15,990.89794921875,1002.0539882005594,980.4510929851996,997.4213918298724,260354,DIVISLAB.NS,,1003.2475219726564,-0.0024745094436946,0.017565931174432,-0.0275261178529772,-0.0363090834401932
2018-02-16,988.5816040039062,1009.948141175571,979.0328545829502,995.1050459239142,632838,DIVISLAB.NS,,1000.3214324951172,-0.0023376223723845,0.0171841295579798,0.0042556853861297,-0.0043363793928601
2018-02-19,961.30615234375,987.9670940788394,952.2773736946516,985.1308249092352,502939,DIVISLAB.NS,,996.8422760009764,-0.0275904908099509,0.0178570630769138,0.0182435727147358,0.0093150411762789
