Date,Close,High,Low,Open,Volume,Stock,Adj Close,MA20,Return,Volatility,FutureReturn,Score
2018-01-30,192.67710876464844,193.5522771731334,190.401684216171,192.5370942453021,13560150,ITC.NS,,188.90864944458008,-0.0016325983939197,0.0122770177605609,-0.0061772572366495,-0.0123157661169299
2018-01-31,190.01661682128903,193.2372393258284,188.93140441125547,191.7669536918448,19675610,ITC.NS,,189.2814712524414,-0.0138080333487313,0.0126813129340874,0.0138172312714541,0.0074765748044104
2018-02-01,192.7471466064453,203.24916796555587,187.2160846866972,190.43668504356788,61648368,ITC.NS,,189.77681732177732,0.0143699526432699,0.0129736755570544,-0.0043589721464195,-0.0108458099249467
2018-02-02,192.7821044921875,199.99349474621232,189.5964972446104,192.1169801426168,36356576,ITC.NS,,190.2599090576172,0.0001813665538383,0.012983703596219,-0.0145267183402975,-0.021018570138407
2018-02-05,195.51266479492188,197.2280091366885,190.33168361182769,191.521895825113,20465290,ITC.NS,,190.83226776123047,0.0141639718579016,0.0132289373727363,-0.0336615958738536,-0.0402760645602218
2018-02-06,191.4868927001953,194.147390406748,187.74116044958865,189.001402044615,16432103,ITC.NS,,191.1088203430176,-0.020590850720332,0.0141190071294195,-0.0255940477883802,-0.03265355135309
2018-02-07,192.64212036132807,195.16260365668063,191.83695919524692,194.6374937246046,13455081,ITC.NS,,191.2698516845703,0.0060329333503859,0.0135880219717396,-0.0256225072265376,-0.0324165182124075
2018-02-08,191.906967163086,193.86734799764693,190.89178420974235,193.02719429253776,10156564,ITC.NS,,191.434383392334,-0.0038161602294618,0.0135796467146607,-0.0279094508426817,-0.034699274200012
2018-02-09,189.9816131591797,190.7867743795292,187.49614442154572,189.73657663389943,14751166,ITC.NS,,191.48864517211916,-0.0100327467645824,0.0137983488436448,-0.0267183159734423,-0.0336174903952647
2018-02-12,188.931396484375,191.73193092190257,188.5463232765813,190.75174054037208,6972242,ITC.NS,,191.56916046142575,-0.0055279911426204,0.0137189701773719,-0.0244580597599316,-0.0313175448486176
2018-02-14,186.58596801757807,189.73658355876384,185.60577750206735,189.03644430635492,11738542,ITC.NS,,191.5306526184082,-0.0124141805461692,0.0140209811479671,0.0063790787414363,-0.0006314118325471
2018-02-15,187.7061462402344,188.96641002801985,185.39570700790503,186.5859413479433,12188244,ITC.NS,,191.75469436645508,0.0060035501841746,0.0130828879200643,-0.003729948599806,-0.0102713925598382
2018-02-16,186.5509490966797,189.56152784400896,185.95584294962455,188.93141806351625,6401588,ITC.NS,,191.76869735717773,-0.0061542851243466,0.012662589149221,0.0097580502483152,0.0034267556737047
2018-02-19,184.90562438964844,187.49612596036488,183.7853972991172,186.2358843518332,6303342,ITC.NS,,191.4431350708008,-0.0088197069754845,0.0110159093184203,0.0092767974847283,0.0037688428255181
2018-02-20,184.3105010986328,186.09584146903168,183.54035470727064,184.83559990232044,9659227,ITC.NS,,191.04755859375,-0.0032185245472119,0.0109322018323269,0.0119659179633897,0.0064998170472262
2018-02-21,187.77621459960932,188.30130243069175,184.4505695788476,184.835642864032,10961665,ITC.NS,,190.85677337646484,0.0188036681595362,0.011875229682913,-0.0117453113910479,-0.0176829262325044
2018-02-22,187.00601196289065,188.3362606966489,185.8507813590325,187.0760192148507,19855003,ITC.NS,,190.52420806884768,-0.0041017049915559,0.0115644865669851,-0.011606098293143,-0.0173883415766356
2018-02-23,188.371322631836,189.036447165426,186.30591957224965,187.2510953731772,6780714,ITC.NS,,190.0901252746582,0.0073008918516279,0.010875340793491,-0.0327079490547791,-0.0381456194515246
2018-02-26,186.62095642089844,188.68633696858663,186.23588321478996,188.0212125388815,8701511,ITC.NS,,189.5755256652832,-0.0092921055417684,0.0109824894337873,-0.0377039458509543,-0.043195190567848
2018-02-27,186.5159454345703,187.77618710970623,185.88581350234895,187.63615039499925,7716072,ITC.NS,,189.25171356201173,-0.0005626966464113,0.0102040769447221,-0.0243993766438097,-0.0295014151161708
2018-02-28,185.5707244873047,186.44588167795428,184.1704574497535,185.53572086239504,13969189,ITC.NS,,188.89639434814453,-0.0050677755462854,0.0102325379210362,-0.0233917301583685,-0.0285079991188867
2018-03-01,184.83560180664065,186.30588734783592,184.0304406839921,184.97562741608985,8081243,ITC.NS,,188.6373435974121,-0.0039614151569167,0.0098557086178954,-0.0179924919423851,-0.0229203462513329
2018-03-05,182.2100830078125,184.3454928074817,182.03504268813285,184.3454928074817,6878708,ITC.NS,,188.1104904174805,-0.0142046162815253,0.0095247880376958,0.0378482445826759,0.033085850563828
2018-03-06,179.58460998535156,183.7154047199792,178.88447077148774,182.7702178907284,8495423,ITC.NS,,187.45061569213868,-0.0144090435563237,0.0098408396470496,0.050487299240725,0.0455668794172002
2018-03-07,181.965072631836,182.3851495145628,177.5192118040304,179.58461477374232,15736814,ITC.NS,,186.7732360839844,0.0132553822216645,0.0097567734928204,0.0313582182631946,0.0264798315167843
