Date,Close,High,Low,Open,Volume,Stock,Adj Close,MA20,Return,Volatility,FutureReturn,Score
2018-01-30,548.2518920898438,550.8451830327733,537.2303349205142,542.4632709987048,3542190,SUNPHARMA.NS,,538.3070251464844,0.0068034019812013,0.0107452132592415,-0.0678267740852021,-0.0731993807148228
2018-01-31,537.0914306640625,550.9841209913326,532.5994268738775,546.4458195392904,4781423,SUNPHARMA.NS,,538.6659271240235,-0.020356448535434,0.0117806160617048,-0.0524227741244991,-0.0583130821553515
2018-02-01,513.3812255859375,537.184047261891,508.981873474741,537.184047261891,8789899,SUNPHARMA.NS,,537.9828704833984,-0.0441455657723109,0.0154555052088508,0.0537615271378599,0.0460337745334345
2018-02-02,510.5100402832031,525.4678020258516,504.44357718815695,511.2509724155869,10873325,SUNPHARMA.NS,,536.5935958862304,-0.0055926963426786,0.0145333206096292,0.0571479280765343,0.0498812677717197
2018-02-05,516.2985229492188,519.0770601004072,494.1628210329581,499.0252610475377,4734366,SUNPHARMA.NS,,535.607209777832,0.0113386264897052,0.0148518885579436,0.0568665338303955,0.0494405895514237
2018-02-06,511.0657348632813,513.5664303204258,491.9864635803997,497.3582923030994,6325143,SUNPHARMA.NS,,533.7641159057617,-0.0101351986367238,0.0138301052646272,0.041681888660159,0.0347668360278454
2018-02-07,508.93560791015625,516.2987458455132,502.5449470916561,514.955774336755,5110233,SUNPHARMA.NS,,532.050685119629,-0.0041680097251969,0.0137771125398313,0.0477705497732718,0.0408819935033562
2018-02-08,540.9813842773438,543.667327245213,494.3945700969857,500.1831915540259,13707589,SUNPHARMA.NS,,532.0043807983399,0.0629662689525245,0.0202160517568552,-0.015151568144148,-0.0252595940225757
2018-02-09,539.6846313476562,542.7410114029004,528.0147395055982,528.0147395055982,3796079,SUNPHARMA.NS,,531.7612564086915,-0.0023970379894304,0.0201912022233193,-0.0365539408605987,-0.0466495419722583
2018-02-12,545.6586303710938,563.9969716640791,541.8149631489187,542.7411425731049,10261511,SUNPHARMA.NS,,532.0252151489258,0.0110694258765897,0.0202641337123451,-0.0503266696651514,-0.0604587365213239
2018-02-14,532.367919921875,548.1129700799686,529.0336966178457,547.3257401838662,6630066,SUNPHARMA.NS,,531.9488021850586,-0.0243571891095719,0.0208510288547528,-0.0853341589550298,-0.0957596733824062
2018-02-15,533.2477416992188,541.7686027205035,523.6618083812106,523.6618083812106,10715444,SUNPHARMA.NS,,531.858494567871,0.0016526573905371,0.0208486040420021,-0.0595743991660038,-0.0699987011870049
2018-02-16,532.78466796875,534.9148691553802,521.7631111564662,532.9236174822372,6640151,SUNPHARMA.NS,,531.4648696899415,-0.0008684026096259,0.0207035133698415,-0.0097347460415362,-0.020086502726457
2018-02-19,519.95703125,534.6369491207741,512.686490531788,532.5530458976963,3518880,SUNPHARMA.NS,,530.7563369750976,-0.0240765875783467,0.0212230521370569,-0.0097078569067455,-0.020319382975274
2018-02-20,518.1974487304688,524.8196550034406,515.8819998978929,522.96729593738,2481944,SUNPHARMA.NS,,530.1728469848633,-0.0033840921725803,0.021169876947985,-0.0262737500304764,-0.036858688504469
2018-02-21,486.9387512207031,521.4389290294929,473.5554494628036,518.7066888769914,21898950,SUNPHARMA.NS,,527.8388671875,-0.0603219826464724,0.0248733340775041,0.0182595785700547,0.0058229115313027
2018-02-22,501.4798278808594,506.6201120445148,485.3179866751842,488.559614448778,12473655,SUNPHARMA.NS,,526.083757019043,0.0298622293331622,0.0259493797907428,-0.0111737776092498,-0.0241484675046213
2018-02-23,527.59814453125,532.784726822017,505.6939780005585,509.39869578810834,30844893,SUNPHARMA.NS,,525.301139831543,0.0520824870678462,0.0285767530827665,-0.0370401755264359,-0.0513285520678191
2018-02-26,514.9093627929688,529.6819330631969,512.5012628371993,527.9221698851152,8083731,SUNPHARMA.NS,,524.1943557739257,-0.0240500878742754,0.0289544231248458,-0.0435289864306225,-0.0580061979930454
2018-02-27,504.58245849609375,521.8557246134122,502.03546548589645,514.9093800401469,6920945,SUNPHARMA.NS,,522.1961227416992,-0.0200557710600945,0.028984541510566,-0.03661910089404,-0.051111371649323
2018-02-28,495.8300476074219,511.575095134697,493.329408811981,502.91534160649417,8366660,SUNPHARMA.NS,,519.5750305175782,-0.0173458485155397,0.0290397764546342,-0.0387596531842497,-0.0532795414115669
2018-03-01,495.87640380859375,501.5260747442372,493.8850957661394,498.2381496413792,4264631,SUNPHARMA.NS,,517.5142791748046,9.349211770359744e-05,0.0288154710808652,-0.0534180883135438,-0.0678258238539765
2018-03-05,508.0558166503906,511.8994846655677,488.14295492208817,495.5986895191072,7343286,SUNPHARMA.NS,,517.2480087280273,0.0245613881770789,0.0278040504809329,-0.0654455650546765,-0.079347590295143
2018-03-06,492.4958801269531,521.4389854470609,490.8750662290271,519.586626706574,9825945,SUNPHARMA.NS,,516.3473007202149,-0.0306264312177825,0.0286133742318219,-0.0158910851057171,-0.0301977722216281
2018-03-07,486.1051025390625,494.7186138270587,481.70575159218896,492.7273060498361,6282066,SUNPHARMA.NS,,514.837629699707,-0.0129763066977194,0.0285597865915146,-0.0090499584021084,-0.0233298516978657
2018-03-08,476.6118469238281,491.3381204598725,471.8883550882282,490.5971883230429,9316674,SUNPHARMA.NS,,513.1149353027344,-0.0195292243707141,0.0287663249879198,0.0035951067310717,-0.0107880557628881
2018-03-09,469.38763427734375,481.5206164135503,467.7205229272645,476.0561362071563,4996423,SUNPHARMA.NS,,511.1375366210938,-0.0151574340694869,0.0288926090063327,-0.0073992448033254,-0.0218455493064917
2018-03-12,474.8058166503906,477.90849453606495,469.15608928953446,473.27759827118064,4632925,SUNPHARMA.NS,,507.8287582397461,0.0115430871573525,0.0246261388581611,-0.0292594943823727,-0.0415725638114533
2018-03-13,484.6695861816406,486.7071918205657,474.8058111690063,474.8058111690063,4795084,SUNPHARMA.NS,,505.0780059814453,0.0207743232819594,0.0253496041240982,-0.0278042216386418,-0.0404790237006909
2018-03-14,481.7058715820313,484.66965689566166,478.00115407236905,484.66965689566166,2469628,SUNPHARMA.NS,,501.8803680419922,-0.0061149176348329,0.0250639075209012,-0.0299944160544958,-0.0425263698149464
2018-03-15,478.3253173828125,489.9488564520996,476.75080124521406,481.6132426372245,3013808,SUNPHARMA.NS,,499.1782379150391,-0.0070178804092968,0.0246894925708812,-0.0155871301877456,-0.0279318764731862
2018-03-16,465.9145202636719,483.46563061190096,464.2937063679423,474.2501345845667,8924919,SUNPHARMA.NS,,495.8115768432617,-0.0259463521334122,0.0250637291255886,-0.0012921259962689,-0.0138239905590632
2018-03-19,460.9132385253906,471.0085897729597,459.3850479502815,469.3877755916835,5580228,SUNPHARMA.NS,,492.21800537109374,-0.0107343332752345,0.0250456362430458,0.0111523348852113,-0.0013704832363115
2018-03-20,471.1937255859375,473.2776290406173,457.301035888072,460.0795738276451,4615574,SUNPHARMA.NS,,489.77984008789065,0.0223046035593108,0.0255164096840079,-0.0071743170176105,-0.0199325218596145
2018-03-21,467.2573852539063,477.5379512968544,465.45132458974246,476.0097896037079,3986735,SUNPHARMA.NS,,487.2328369140625,-0.0083539744234418,0.025528122364469,-0.0186321809877677,-0.0313962421700022
2018-03-22,470.8695983886719,482.5394644092943,467.8132176935157,481.6132850150346,8691889,SUNPHARMA.NS,,486.42937927246095,0.0077306710364839,0.0220426030494694,-0.0010818917453661,-0.0121031932701008
2018-03-23,465.3125,469.341385827294,460.8205244974941,464.7567867367955,5098042,SUNPHARMA.NS,,484.621012878418,-0.0118017778333713,0.0208651584602016,0.0151274712474815,0.0046948920173807
2018-03-26,466.0534973144531,469.4803442233113,459.4776177531943,465.3125368166371,4203954,SUNPHARMA.NS,,481.5437805175781,0.0015924724017797,0.0163476513856658,-0.0018880747655081,-0.010061900458341
2018-03-27,467.813232421875,474.4354096463701,466.0534971703296,468.6467882500015,4458072,SUNPHARMA.NS,,479.18897399902346,0.0037758221267774,0.0159139212295138,0.0048502528229592,-0.0031067077917976
2018-03-28,458.5513610839844,467.44268770671374,455.68019970121,466.7943509134347,6856832,SUNPHARMA.NS,,476.887419128418,-0.0197982243681774,0.0159009099649214,0.0353463117564836,0.0273958567740229
2018-04-02,470.3601684570313,472.3514483215152,459.43123563505634,463.9232109436128,2924481,SUNPHARMA.NS,,475.6139251708984,0.0257524202853345,0.016974136773999,0.0059072475134565,-0.002579820873543
2018-04-03,472.35150146484375,474.3891074829461,467.25751468434055,468.646783806296,2709038,SUNPHARMA.NS,,474.43768005371095,0.0042336344387849,0.0170325293842202,-0.0034314479880944,-0.0119477126802045
2018-04-04,465.1735534667969,476.93604188375343,464.0158293416928,476.93604188375343,3120925,SUNPHARMA.NS,,472.2935668945312,-0.015196200236025,0.0160240275781626,0.0382279982945399,0.0302159845054586
2018-04-05,470.0822448730469,475.12993285351,467.81312277635647,468.6466784091151,2409577,SUNPHARMA.NS,,471.1728851318359,0.0105523871029791,0.015077829626343,0.0164518745713275,0.008912959758156
2018-04-06,474.7594604492188,477.2601557275422,469.5728792663588,470.4990585154049,2772128,SUNPHARMA.NS,,470.60560302734376,0.0099497813992848,0.0150883851461979,0.0007804887831894,-0.0067637037899094
2018-04-09,473.1387023925781,479.5293339276549,469.89707483343415,474.2038029376327,2395291,SUNPHARMA.NS,,470.4319458007813,-0.0034138509954222,0.0144684041060808,0.0167369837954014,0.009502781742361
2018-04-10,470.7306518554688,477.815946452895,470.0360173470741,474.5743187470531,2645876,SUNPHARMA.NS,,470.4990966796875,-0.0050895234841965,0.014093314653869,0.0076735009402326,0.0006268436132981
2018-04-11,482.9562072753906,484.2991785662471,472.6292854689229,473.27762228480174,5693850,SUNPHARMA.NS,,470.9066162109375,0.0259714453939479,0.0150400008915126,-0.0181224502794823,-0.0256424507252386
2018-04-12,477.8159790039063,483.00256107478657,471.9810317770372,483.00256107478657,3619891,SUNPHARMA.NS,,470.5639358520508,-0.0106432595627729,0.0144921272817078,-0.0129870370415315,-0.0202331006823855
2018-04-13,475.1300048828125,481.4280131348131,472.6293093406869,476.6118692258122,2130074,SUNPHARMA.NS,,470.23514251708986,-0.0056213568384489,0.0144826811843228,-0.0150097051459754,-0.0222510457381368
2018-04-16,481.0576171875,482.53948165948873,473.74077709947886,475.130046240533,2687330,SUNPHARMA.NS,,470.3717575073242,0.0124757692500381,0.0146817447308701,-0.0099153121276158,-0.0172561844930509
2018-04-17,474.3428039550781,483.37305313617145,472.8145853280144,483.37305313617145,3104869,SUNPHARMA.NS,,470.79317169189454,-0.0139584386412587,0.0137662428957141,0.0110317877228496,0.0041486662749925
2018-04-18,474.203857421875,479.2052488424233,472.9535095667379,476.3803564212867,2412444,SUNPHARMA.NS,,471.4577026367188,-0.0002929242987236,0.013493642336466,0.0040038067505208,-0.0027430144177122
2018-04-19,471.6105651855469,476.9823944383693,468.9709482235685,476.9823944383693,1936774,SUNPHARMA.NS,,471.4785446166992,-0.0054687286822743,0.0126431253002037,0.0066768972031681,0.0003553345530662
2018-04-20,467.9984436035156,471.42531871936086,464.9420628627095,471.42531871936086,4431085,SUNPHARMA.NS,,471.5155975341797,-0.0076591193002856,0.0126195468912826,0.0373044724768025,0.0309946990311612
2018-04-23,476.2877807617188,477.4455050708138,467.7206208744151,467.7206208744151,2424057,SUNPHARMA.NS,,471.786506652832,0.0177123177897271,0.0131223037292511,0.027515669573354,0.0209545177087284
2018-04-24,479.5756530761719,484.8548866435201,474.6669138582695,477.8159462400564,3432552,SUNPHARMA.NS,,472.4996643066406,0.0069031212793131,0.0128516381437107,-0.0050212109844677,-0.0114470300563231
2018-04-25,476.10247802734375,482.9562277494757,473.4628895223271,476.5192700358992,2112975,SUNPHARMA.NS,,473.0021133422852,-0.0072421838484708,0.0130024542749292,0.0427000294726094,0.0361988023351447
2018-04-26,474.7594604492188,484.1139047822812,473.5554387313579,476.0561340096813,3304748,SUNPHARMA.NS,,473.3494247436523,-0.0028208581977761,0.0130159250945156,0.0104372215627799,0.0039292590155221
2018-04-27,485.4568786621094,487.5407819838936,477.2138606885869,479.2977640103712,3998704,SUNPHARMA.NS,,474.69470062255857,0.0225322907789318,0.0129285858034125,-0.0199370093926424,-0.0264013022943487
2018-04-30,489.3931579589844,491.7549038354,486.3367210876844,489.0226636323124,1689385,SUNPHARMA.NS,,475.6463500976562,0.0081084015283152,0.0118462542664944,-0.0320778277715714,-0.0380009549048186
2018-05-02,477.1676025390625,491.5696798272534,472.76825071771634,490.8750453291461,5805988,SUNPHARMA.NS,,475.8871551513672,-0.0249810509630101,0.0132777438906615,-0.017566002900518,-0.0242048748458488
2018-05-03,496.43206787109375,499.4884480278341,473.8795979407915,478.8346624801408,7457111,SUNPHARMA.NS,,477.450080871582,0.0403725341568095,0.01543854154501,-0.072387888033542,-0.080107158806047
2018-05-04,479.7146301269531,493.6536187501127,478.2790633670704,490.8750805582734,5429919,SUNPHARMA.NS,,477.9317001342773,-0.0336751769800688,0.017398606618489,-0.0886187664085824,-0.097318069717827
2018-05-07,475.7783203125,481.6132386284449,469.1098180102064,479.76088001833546,3837196,SUNPHARMA.NS,,477.9826431274414,-0.0082055237994542,0.017389374651279,-0.0776718657955611,-0.0863665531212007
2018-05-08,473.6944885253906,480.91867689162143,471.0548714537762,476.05623480460935,2519096,SUNPHARMA.NS,,478.010432434082,-0.0043798376221528,0.0174014245870497,-0.083683754840945,-0.0923844671344698
2018-05-09,468.7856750488281,476.79712081950805,467.9058216201123,473.6944425909433,2477607,SUNPHARMA.NS,,477.91318359375,-0.0103628258201686,0.0175253287453165,-0.0680628538101494,-0.0768255181828077
2018-05-10,460.4963989257813,471.6568491460664,458.7366354924237,470.4991249213583,4218689,SUNPHARMA.NS,,476.7901931762696,-0.0176824433088391,0.0168164745508238,-0.034895350728246,-0.0433035880036579
2018-05-11,437.2029113769531,459.5238373490569,433.2203518375261,457.5325575793434,9906203,SUNPHARMA.NS,,474.75953979492186,-0.0505834304093709,0.0199465568880365,-0.0151465856592768,-0.0251198641032951
2018-05-14,438.82373046875,451.7902403565615,437.1566190747879,438.0827983524888,6746471,SUNPHARMA.NS,,472.9442260742188,0.003707246794611,0.0200215205669034,-0.06342340585572,-0.0734341661391717
2018-05-15,434.053955078125,444.5660965558863,425.1163298315663,439.0090203489377,5493167,SUNPHARMA.NS,,470.59404296875,-0.0108694563658394,0.0197021989875934,-0.0333937515643586,-0.0432448510581553
2018-05-16,436.8787841796875,438.0828059556958,428.3579233710556,431.599550899269,4675165,SUNPHARMA.NS,,468.7208419799805,0.0065080137354216,0.0197407294362268,-0.0412339116563668,-0.0511042763744802
2018-05-17,444.4272155761719,450.1232135514962,433.7761518810233,438.0828806787196,5939278,SUNPHARMA.NS,,467.2320098876953,0.017278091017072,0.0202938442112328,-0.0354280243666977,-0.0455749464723142
2018-05-18,430.5807800292969,452.8554106591693,428.6821236418254,452.8554106591693,8722402,SUNPHARMA.NS,,465.1805206298829,-0.0311556877292583,0.0212461045186975,0.0033339780630763,-0.0072890741962724
