Date,Close,High,Low,Open,Volume,Stock,Adj Close,MA20,Return,Volatility,FutureReturn,Score
2018-01-30,470.3261413574219,475.32809529125205,467.1320806274625,473.6407021444008,8628312,INFY.NS,,443.0744857788086,-0.0103561168546276,0.0138300556047769,-0.053730662271203,-0.0606456900735915
2018-01-31,462.1301574707031,468.6990049318389,458.8758710172903,465.7058755180527,9213698,INFY.NS,,445.4961227416992,-0.017426171258659,0.0146686136867352,-0.035818074274317,-0.0431523811176846
2018-02-01,459.86029052734375,465.203785589886,449.39433985236553,458.89604454808057,13005454,INFY.NS,,447.9730026245117,-0.0049117481442514,0.0145250430006397,-0.0090425837606979,-0.0163051052610178
2018-02-02,459.3178405761719,467.21253270924535,454.0346209676951,456.1037205458991,10244486,INFY.NS,,450.5412826538086,-0.0011795972871452,0.0143674685667235,-0.0298272657890108,-0.0370110000723726
2018-02-05,457.2889709472656,463.97836899434367,456.3448328664845,458.01216767155,9860220,INFY.NS,,453.07642364501953,-0.004417136565741,0.0144061678270762,-0.0311018526211681,-0.0383049365347063
2018-02-06,445.0552062988281,453.33155600241673,439.992976794193,441.9214194874157,10552078,INFY.NS,,454.5167526245117,-0.0267528093299418,0.0155120263341201,-0.0090273512608607,-0.0167833644279208
2018-02-07,445.5775451660156,451.90534465872577,443.3678374066565,448.3697926263172,8342056,INFY.NS,,455.8767318725586,0.001173649605251,0.0155149918026602,0.0048688811518089,-0.0028886147495211
2018-02-08,455.7019653320313,460.583420041593,448.590744229713,451.1017755573085,8807244,INFY.NS,,457.5239715576172,0.022722016124586,0.0160471540963326,-0.0054662860903796,-0.013489863138546
2018-02-09,445.6176452636719,450.09733467868296,444.3520757455544,449.173255590895,4382690,INFY.NS,,458.193913269043,-0.0221292003009287,0.0164283159969064,0.0203759772891369,0.0121618192906837
2018-02-12,443.0664367675781,450.2178239403375,441.0576118802452,447.8876164971771,6291972,INFY.NS,,458.6830657958984,-0.0057251065419193,0.0165089498271654,0.0309666333089986,0.0227121583954158
2018-02-14,441.03753662109375,448.8920621287032,438.0041911995267,444.3520979302479,8345712,INFY.NS,,459.0165283203125,-0.0045792232904987,0.016556442764009,0.0452288755028917,0.0369506541208872
2018-02-15,447.74700927734375,453.8739258645799,443.1468193915729,443.1468193915729,7986736,INFY.NS,,458.8477890014648,0.015212928830623,0.0144483991768364,0.0415452146413923,0.0343210150529741
2018-02-16,453.2109680175781,458.6749614873016,449.213377369342,451.98556531196994,9889222,INFY.NS,,458.36466217041016,0.0122032277760004,0.0134153211832035,0.0244671387439492,0.0177594781523474
2018-02-19,454.6975402832031,456.4050415389607,450.09735063512335,453.3516373373807,6461840,INFY.NS,,457.9438079833984,0.0032800889001594,0.0134455992885032,0.0060524732023408,-0.0006703264419108
2018-02-20,456.7867126464844,461.828883185164,443.4481338108958,443.4481338108958,7188594,INFY.NS,,457.8132369995117,0.0045946418843172,0.0133861942426223,0.011653938502218,0.0049608413809069
2018-02-21,460.9851684570313,462.79311094780815,458.0120976634824,461.0253351481105,13771358,INFY.NS,,457.7610107421875,0.0091912827022098,0.0134889120377612,0.0219627710640624,0.0152183150451817
2018-02-22,466.3487548828125,467.6544912199817,458.1929052209074,460.2419460925618,17859974,INFY.NS,,457.4325668334961,0.0116350520424197,0.0126269471587236,0.0,-0.0063134735793618
2018-02-23,464.29974365234375,468.4580016974602,460.72402525434177,467.4535891723799,9459828,INFY.NS,,456.82690277099607,-0.00439373153464,0.0125076837234185,0.0002165086320164,-0.0060373332296927
2018-02-26,457.4495849609375,464.0586481425375,455.7420838387076,462.4314803968647,5083608,INFY.NS,,456.08765411376953,-0.0147537421354586,0.0127668393648085,0.0111978832409544,0.0048144635585502
2018-02-27,462.1100769042969,463.4961955610125,452.2467757187169,460.00081068386646,6616026,INFY.NS,,455.43076477050784,0.0101879903197581,0.0129181929116347,-0.0053032463826958,-0.0117623428385132
2018-02-28,471.1096801757813,477.899519219308,459.03667004536175,461.0655540887845,17268416,INFY.NS,,455.4699417114258,0.0194750206093174,0.013527888941465,-0.0136024888254583,-0.0203664332961908
2018-03-01,466.3487548828125,469.9043655614644,464.4604788741854,469.9043655614644,6579852,INFY.NS,,455.6808715820313,-0.0101057683450537,0.0131195978785367,0.0022829840047806,-0.0042768149344877
2018-03-05,464.4002685546875,470.3865780911629,459.3179304536117,466.34881939560887,8101456,INFY.NS,,455.9078704833984,-0.0041781741834276,0.0131045815983083,0.0258236784200893,0.0192713876209351
2018-03-06,462.5720520019531,468.2168690037044,459.458373729462,467.07184873801873,6689734,INFY.NS,,456.0705810546875,-0.0039367258731872,0.0131384478962413,0.0281845476326962,0.0216153236845756
2018-03-07,459.6593933105469,466.0474675450978,457.228744134416,464.0386422539551,6370416,INFY.NS,,456.1891021728516,-0.0062966594691586,0.0131816332218811,0.0320776910606004,0.0254868744496598
