Date,Close,High,Low,Open,Volume,Stock,Adj Close,MA20,Return,Volatility,FutureReturn,Score
2018-01-30,289.3177795410156,294.20819443124554,286.96486346753284,287.9337046368314,25810404,SBIN.NS,,283.65462188720704,0.0046458844379562,0.0212070379048274,-0.0695264370095455,-0.0801299559619592
2018-01-31,289.0409851074219,292.1320914578641,284.0583209241372,288.81030594931536,16409938,SBIN.NS,,284.11598052978513,-0.0009567142193365,0.0209674450260403,-0.065283364101741,-0.0757670866147612
2018-02-01,282.3973999023437,292.87023878602554,281.42855875060303,292.4088804929918,19515991,SBIN.NS,,284.2636123657227,-0.0229849244480297,0.021686208935313,-0.0151936576453827,-0.0260367621130392
2018-02-02,274.3697814941406,282.1205951569061,272.66275018435243,279.49084726442976,23274673,SBIN.NS,,283.7491973876953,-0.0284266725224067,0.0221897041994438,-0.0031947993387277,-0.0142896514384497
2018-02-05,275.01568603515625,277.184075792629,267.58782827259955,270.0330217612061,18940578,SBIN.NS,,283.36626892089845,0.0023541387739502,0.022169004693726,-0.0312028322248131,-0.0422873345716761
2018-02-06,269.2025451660156,274.323610597061,261.03649831836805,262.9742086454651,30577218,SBIN.NS,,282.7180603027344,-0.0211374883845625,0.0226165292989231,-0.053298865724946,-0.0646071303744076
2018-02-07,270.1714172363281,274.8772776678354,267.5878219432652,273.67775731585834,21463818,SBIN.NS,,282.1874969482422,0.0035990449856817,0.0226410621830101,-0.0481556656026554,-0.0594761966941605
2018-02-08,278.10675048828125,279.85990622550503,269.9407037427876,270.26366015310936,18932796,SBIN.NS,,282.2013366699219,0.0293714758323668,0.0235599578414931,-0.098705947831461,-0.1104859267522076
2018-02-09,273.49322509765625,277.3686465133249,272.2014273454597,274.0468607511916,15750824,SBIN.NS,,281.9337493896484,-0.0165890449711302,0.0238420468496727,-0.0941295892154122,-0.1060506126402486
2018-02-12,266.4344177246094,269.8023276761529,263.11263233934454,265.9730594255191,50839665,SBIN.NS,,281.31091461181643,-0.0258098070638729,0.0244911567445518,-0.066147239976345,-0.078392818348621
2018-02-14,254.85435485839844,266.3883132035635,253.74708359363137,266.3883132035635,45641149,SBIN.NS,,280.0929298400879,-0.0434630892101194,0.0261638860057725,-0.0104999151306105,-0.0235818581334968
2018-02-15,257.1611328125,260.482890111489,253.0550325969768,253.56251547346776,26058237,SBIN.NS,,279.2878608703613,0.0090513578054542,0.0260007127962443,-0.0218873299206708,-0.034887686318793
2018-02-16,250.6559600830078,259.46792055502834,249.17960788338948,258.82200766798405,30338112,SBIN.NS,,277.65234375,-0.0252960961026532,0.024694009823169,0.0161973688543894,0.0038503639428049
2018-02-19,247.7494201660156,250.97892843633613,236.8152222475436,250.51757011200465,43847791,SBIN.NS,,276.0491241455078,-0.0115957343125999,0.024681438856276,0.0221600016653831,0.009819282237245
2018-02-20,248.81051635742188,253.0088936276157,244.3353353810944,248.2107562214156,33458021,SBIN.NS,,274.2221435546875,0.004282941169732,0.0240723100337183,-0.0076023335148204,-0.0196384885316795
2018-02-21,252.17840576171875,252.9165958500649,246.73438409587664,251.1634401487358,23714454,SBIN.NS,,272.69043121337893,0.0135359608331779,0.0244765441898497,-0.0193924231023084,-0.0316306951972333
2018-02-22,251.53256225585932,252.4552788979138,248.62601046520328,249.50257437970868,25584062,SBIN.NS,,270.5912536621093,-0.0025610579300341,0.0222860010602944,-0.0383346402224934,-0.0494776407526406
2018-02-23,254.71592712402344,255.77707382859376,251.44029418813952,252.31688629389456,15482147,SBIN.NS,,268.1068397521973,0.012655875802378,0.0202961189170069,-0.0454627769631013,-0.0556108364216047
2018-02-26,253.2395477294922,258.36061290013384,252.68591221289176,258.36061290013384,15306032,SBIN.NS,,266.3213836669922,-0.0057961801258402,0.0177131904581571,-0.0652212567530836,-0.0740778519821622
2018-02-27,246.91897583007807,254.5775125957657,245.39649902233023,251.90164000046985,20824909,SBIN.NS,,264.2683395385742,-0.0249588658488906,0.0181690437593677,-0.0782885045323584,-0.0873730264120423
2018-02-28,247.28805541992188,248.85668494554457,240.64448445844252,243.82786807729235,26810799,SBIN.NS,,262.1668533325195,0.0014947396756488,0.0180715395992066,-0.0417910475390082,-0.0508268173386115
2018-03-01,241.89015197753903,249.13348294688404,241.059712666198,245.7194202502778,22859175,SBIN.NS,,259.8093116760254,-0.0218284034512569,0.018265578302748,-0.0339500115849139,-0.0430828007362879
2018-03-05,243.1358337402344,244.51990869511235,238.75292971645405,240.32155926227992,18484565,SBIN.NS,,257.8462333679199,0.0051497828766962,0.0181911798895048,-0.0404174681423233,-0.0495130580870758
2018-03-06,236.7229461669922,245.44262980528464,235.29274661784808,245.30422793908969,20778164,SBIN.NS,,255.9638916015625,-0.0263757401555778,0.0180711925466279,-0.0072110932955177,-0.0162466895688316
2018-03-07,227.5880584716797,235.6157046742948,227.034436923611,235.33888686049104,31262500,SBIN.NS,,253.59251022338867,-0.0385889405451571,0.0192152658328001,0.0421648745029485,0.0325572415865485
2018-03-08,236.95362854003903,238.01477523308887,225.41968429580123,227.91101647782924,33133336,SBIN.NS,,251.98006439208984,0.0411514124741512,0.0220279970457283,-0.0120716777964933,-0.0230856763193574
2018-03-09,233.677978515625,237.5072467666917,232.20162632655416,237.138165759193,21536191,SBIN.NS,,250.1553924560547,-0.0138240129285909,0.0219674848497937,-0.0037512602583725,-0.0147350026832694
2018-03-12,233.30889892578125,235.52341314330565,228.14168031217363,234.4622946806456,25332474,SBIN.NS,,247.91549987792968,-0.0015794367624549,0.0202970805141273,-0.0193791001935105,-0.0295276404505742
2018-03-13,235.0159149169922,242.1208299124051,230.31006871046367,231.8786841126399,37647221,SBIN.NS,,245.99163436889648,0.0073165490003617,0.0205014406054085,-0.0219866208310698,-0.032237341133774
2018-03-14,237.1842803955078,237.92247053867607,230.6791399135749,232.98593131271065,25471485,SBIN.NS,,244.5291275024414,0.0092264622984425,0.0203374759538855,-0.0352070356686252,-0.045375773645568
2018-03-15,234.0932006835937,238.79904693767404,233.0320822159828,237.13816830655048,18339890,SBIN.NS,,243.4910697937012,-0.0130323970322133,0.0184019146859044,-0.0478911102228902,-0.0570920675658424
2018-03-16,232.8013916015625,235.9386222831492,230.7714179793866,231.27890082527756,25728297,SBIN.NS,,242.2730827331543,-0.005518353708091,0.0181413201050318,-0.0693617931644179,-0.0784324532169338
2018-03-19,228.7875823974609,234.00093973187688,227.08056510352333,233.35502683626663,18167594,SBIN.NS,,241.1796638488769,-0.0172413454081545,0.017747660406377,-0.0058479415156494,-0.014721771718838
2018-03-20,229.8487091064453,232.75526074458236,226.38852188031177,227.7725967707652,20556571,SBIN.NS,,240.28462829589844,0.004638043279556,0.0177726597005344,0.021075835313026,0.0121895054627587
2018-03-21,228.833724975586,234.6468425791799,228.00328563773184,232.2939123492087,19533972,SBIN.NS,,239.28578872680663,-0.0044158791876847,0.0176759583216483,0.0076611437057401,-0.001176835455084
2018-03-22,222.88221740722656,228.2339769800363,222.05176394550105,227.91102050944204,26828240,SBIN.NS,,237.820979309082,-0.0260080002149786,0.0178190088828732,0.019043584399577,0.0101340799581404
2018-03-23,216.65386962890625,221.1290368798332,214.39321667951648,219.42201954559704,27150262,SBIN.NS,,236.0770446777344,-0.0279445702343338,0.0184535022169885,0.066865333749148,0.0576385826406537
2018-03-26,227.4496459960937,228.695319060342,216.1463674425353,216.60772575084383,30373940,SBIN.NS,,234.7137306213379,0.0498296032546241,0.0220819378938117,0.0032455082268112,-0.0077954607200946
2018-03-27,234.6929626464844,235.754081058573,228.833706859202,230.67913997903423,31205051,SBIN.NS,,233.7864013671875,0.0318458031388411,0.0235997598952771,0.0194612933313516,0.007661413383713
2018-03-28,230.5868530273437,236.3999840066322,229.47959601775696,232.52456335377323,36673566,SBIN.NS,,232.9697952270508,-0.0174956657108021,0.0233002492225084,0.0392158679278495,0.0275657433165953
2018-04-02,227.126693725586,232.52459166388437,225.9732979336024,232.34005115307468,14993188,SBIN.NS,,231.961727142334,-0.0150058828434049,0.0234185878693226,0.0589071194274761,0.0471978254928148
