Date,Close,High,Low,Open,Volume,Stock,Adj Close,MA20,Return,Volatility,FutureReturn,Score
2018-01-30,8887.8828125,8984.408158251377,8867.872245496425,8932.872356196398,573988,MARUTI.NS,,8733.414404296875,-0.0061417853361777,0.0117388294359574,-0.0613224069989952,-0.0671918217169739
2018-01-31,8830.44921875,8900.370571454949,8783.277900369583,8875.345352336082,462650,MARUTI.NS,,8731.355224609375,-0.0064620106904678,0.0116055910480406,-0.0618208922872075,-0.0676236878112278
2018-02-01,8730.3037109375,8880.593795307559,8646.87178948125,8863.22929881857,550971,MARUTI.NS,,8730.670458984376,-0.0113409301533445,0.0114278332552109,-0.0394762496069556,-0.0451901662345611
2018-02-02,8348.4287109375,8690.515393899921,8301.443276147591,8690.515393899921,984189,MARUTI.NS,,8712.300927734375,-0.0437413190473063,0.0150451112177056,-0.0060622607337107,-0.0135848163425635
2018-02-05,8431.9990234375,8468.585159768196,8067.441652200229,8218.010116202147,651062,MARUTI.NS,,8695.899951171876,0.0100103043810522,0.0152076920128449,0.0041023273622722,-0.0035015186441502
2018-02-06,8342.8564453125,8462.549865329454,8042.927372343673,8078.584937550475,840339,MARUTI.NS,,8674.3408203125,-0.0105719388578224,0.0153078474117815,0.0018920565580231,-0.0057618671478675
2018-02-07,8284.54296875,8515.014984255013,8239.228784655914,8515.014984255013,509440,MARUTI.NS,,8652.902392578126,-0.0069896296244272,0.0153089164674732,0.0110347630635554,0.0033803048298188
2018-02-08,8385.6640625,8412.871069032424,8278.22798900928,8346.849893896615,465683,MARUTI.NS,,8636.87763671875,0.0122059954461504,0.0156532566597436,-0.0214546077056733,-0.0292812360355451
2018-02-09,8297.818359375,8344.665034680513,8236.440065018929,8269.868683095669,364892,MARUTI.NS,,8618.13427734375,-0.0104757002510795,0.0157695997432004,-0.0236397909559717,-0.031524590827572
2018-02-12,8466.58984375,8496.443831521232,8320.01494321642,8320.01494321642,408523,MARUTI.NS,,8602.288232421875,0.0203392599193641,0.0162286900603964,-0.0433435050545641,-0.0514578500847624
2018-02-14,8358.6416015625,8503.406481953403,8344.156226790421,8496.349690512541,357737,MARUTI.NS,,8585.720166015624,-0.0127499080715699,0.0162963427094321,-0.0243122381414537,-0.0324604094961698
2018-02-15,8375.9609375,8440.728906834622,8358.085906536682,8402.657412315346,250781,MARUTI.NS,,8571.7080078125,0.0020720275809245,0.0163109265629708,-0.0428148752521865,-0.0509703385336719
2018-02-16,8205.7529296875,8422.15667479313,8177.802339746078,8394.20699166123,632659,MARUTI.NS,,8549.5638671875,-0.0203210126076952,0.0168415707195885,-0.0156332060764818,-0.0240539914362761
2018-02-19,8101.65966796875,8232.588459217613,8070.83177022872,8223.442378013768,436138,MARUTI.NS,,8519.670776367188,-0.0126854004270774,0.0168674813204662,0.0321496264600009,0.0237158857997678
